,Date,Temp,Wind,Precip,Pressure,Heat,Brightness,FRP,Count
1513,2019-02-22,24.5,20.75,0.075,1015.75,27.25,342.5182506307825,162.54566862910005,1189.0
1514,2019-02-23,25.0,18.75,0.075,1017.5,27.5,344.8397397397395,103.65105105105116,999.0
1515,2019-02-24,25.25,21.0,0.1,1020.75,27.5,338.1249602543718,128.4354531001589,629.0
1516,2019-02-25,26.75,14.75,0.075,1021.25,28.75,343.45516483516496,78.50659340659331,455.0
1517,2019-02-26,26.75,13.25,0.1,1018.0,29.75,337.91152993348135,159.0350332594235,451.0
1518,2019-02-27,26.5,16.0,0.125,1017.25,28.75,350.63136482939626,103.3688976377953,762.0
1519,2019-02-28,25.75,17.0,0.025,1017.5,28.0,349.49945175438654,195.99287280701768,912.0
1520,2019-03-01,26.25,18.5,0.075,1019.0,28.25,350.76832116788324,107.63489051094903,685.0
1521,2019-03-02,26.75,15.75,0.225,1019.5,28.5,336.9991137370751,81.65672082717867,677.0
1522,2019-03-03,27.0,14.0,0.25,1019.5,29.0,339.4193058568327,149.59566160520603,461.0
1523,2019-03-04,28.0,14.75,0.125,1018.5,30.5,343.91628787878767,99.15492424242413,528.0
1524,2019-03-05,25.0,18.75,0.05,1017.25,27.25,335.08106666666663,161.05253333333326,375.0
1525,2019-03-06,24.75,15.25,0.125,1014.75,27.5,329.3175510204083,36.926938775510244,245.0
1526,2019-03-07,22.25,15.25,0.55,1017.75,24.75,331.61800000000005,56.10360000000002,250.0
1527,2019-03-08,24.75,14.5,0.125,1017.75,27.5,336.29464285714295,42.15714285714285,112.0
1528,2019-03-09,24.25,11.0,0.875,1017.75,26.5,331.5404761904763,67.46587301587293,252.0
1529,2019-03-10,24.75,12.0,0.0,1015.0,28.25,338.24213197969544,59.0934010152284,197.0
1530,2019-03-11,25.25,14.25,0.0,1013.0,28.0,336.36454081632644,64.79923469387755,392.0
1531,2019-03-12,26.25,10.0,0.0,1011.5,29.25,332.7465994962216,64.12166246851389,397.0
1532,2019-03-13,23.25,13.0,0.3,1015.75,26.75,330.63512880562075,72.0016393442623,427.0
1533,2019-03-14,24.5,15.25,0.925,1014.75,27.25,331.3361563517916,47.1299674267101,307.0
1534,2019-03-15,24.75,17.0,0.125,1014.25,28.5,324.4253443526169,39.88236914600552,363.0
1535,2019-03-16,24.25,11.25,2.45,1016.0,27.25,334.6745591939549,54.79571788413102,397.0
1536,2019-03-17,25.0,15.5,1.25,1015.0,28.0,325.8164502164502,31.36363636363637,231.0
1537,2019-03-18,26.75,8.25,0.0,1013.0,29.5,332.0863970588233,37.42095588235296,272.0
1538,2019-03-19,26.25,10.75,0.5,1011.75,30.0,327.36918918918917,33.80486486486485,185.0
1539,2019-03-20,26.0,11.25,0.425,1012.25,29.75,327.6493377483445,28.953973509933753,302.0
1540,2019-03-21,25.5,13.0,0.15,1013.75,28.5,329.2443037974685,51.948101265822785,316.0
1541,2019-03-22,26.0,9.25,0.2,1014.0,29.25,331.22690582959626,46.46233183856501,223.0
1542,2019-03-23,24.5,12.5,0.0,1013.75,27.75,324.14655172413785,31.564655172413783,116.0
1543,2019-03-24,24.75,13.75,0.0,1012.25,28.0,325.9130952380953,28.096428571428586,84.0
1544,2019-03-25,22.5,19.5,0.225,1014.5,24.75,323.58455882352933,29.879411764705885,136.0
1545,2019-03-26,23.5,12.5,0.0,1017.75,25.0,322.62500000000017,31.75508474576269,236.0
1546,2019-03-27,22.75,14.75,2.325,1019.5,24.25,332.28222222222206,33.983703703703696,405.0
1547,2019-03-28,22.75,14.5,0.425,1017.0,25.25,328.9212996389893,35.91588447653429,277.0
1548,2019-03-29,21.75,21.75,0.1,1014.75,24.25,331.11265060240964,64.49939759036145,166.0
1549,2019-03-30,21.25,23.5,2.65,1012.75,23.75,330.68807785888083,44.9506082725061,411.0
1550,2019-03-31,21.25,14.75,0.025,1017.0,23.0,328.0081632653061,48.16285714285709,245.0
1551,2019-04-01,21.5,17.0,0.275,1020.0,24.0,326.79584199584224,38.027234927234936,481.0
1552,2019-04-02,22.5,13.75,0.3,1021.75,25.0,330.89187358916473,47.473814898419896,443.0
1553,2019-04-03,23.75,11.75,0.175,1021.75,26.25,328.02403100775217,38.83968992248061,645.0
1554,2019-04-04,22.75,21.5,0.325,1023.25,25.0,331.6000000000002,87.3764127764128,407.0
1555,2019-04-05,23.5,19.75,0.275,1022.25,25.25,325.6230061349695,37.61288343558285,326.0
1556,2019-04-06,22.0,10.75,0.0,1021.25,24.75,326.4359413202935,49.22836185819077,409.0
1557,2019-04-07,22.5,10.75,0.0,1018.75,25.5,328.05019762845853,42.105138339920956,253.0
1558,2019-04-08,23.5,13.5,0.1,1017.0,25.5,323.69455587392565,30.27621776504301,349.0
1559,2019-04-09,22.5,12.25,0.225,1017.0,24.5,326.538787878788,47.55909090909091,330.0
1560,2019-04-10,20.75,15.75,0.075,1020.5,22.5,329.9678868552416,46.536938435940115,601.0
1561,2019-04-11,20.0,13.5,0.225,1022.0,22.75,323.9713248638837,55.34392014519054,551.0
1562,2019-04-12,21.25,12.25,0.125,1021.25,23.5,326.8026250000002,36.92237500000001,800.0
1563,2019-04-13,22.25,13.5,0.0,1020.5,25.25,333.78369565217406,38.949999999999974,460.0
1564,2019-04-14,21.75,15.75,0.425,1018.75,24.75,323.1797814207652,36.43169398907104,183.0
1565,2019-04-15,22.0,17.5,0.525,1017.25,24.75,322.8616766467069,54.278443113772404,334.0
1566,2019-04-16,22.5,18.0,0.55,1018.25,24.5,325.2265486725668,56.15575221238942,339.0
1567,2019-04-17,22.0,12.75,0.125,1020.75,25.0,325.040861618799,27.760704960835515,766.0
1568,2019-04-18,21.25,12.25,0.025,1021.5,24.0,324.15970588235285,45.23705882352942,340.0
1569,2019-04-19,21.25,17.75,0.8,1021.5,23.25,324.18174807197926,29.94678663239075,389.0
1570,2019-04-20,22.0,16.5,2.55,1021.75,24.0,322.66805555555555,50.225925925925935,216.0
1571,2019-04-21,20.75,14.75,0.3,1022.75,23.0,321.9496402877698,25.53884892086332,139.0
1572,2019-04-22,20.75,15.25,0.275,1023.25,23.25,321.63205741626814,39.28277511961723,209.0
1573,2019-04-23,21.0,11.75,0.35,1025.0,24.0,323.5533203125,50.84472656249997,512.0
1574,2019-04-24,21.5,12.5,0.075,1024.25,24.25,328.02864529472646,39.9627714581179,967.0
1575,2019-04-25,21.75,12.0,0.1,1021.5,24.0,323.86674473067916,53.455269320843094,427.0
1576,2019-04-26,21.75,15.75,0.025,1020.0,23.5,323.9651260504199,25.213025210084037,714.0
1577,2019-04-27,20.0,15.0,0.0,1024.25,22.0,323.2529801324503,47.152980132450296,453.0
1578,2019-04-28,20.5,12.0,0.0,1022.5,22.75,323.3503778337531,27.676070528967276,397.0
1579,2019-04-29,19.75,16.75,0.225,1021.75,22.0,318.639467849224,40.240133037694015,451.0
1580,2019-04-30,20.0,19.0,0.2,1018.0,22.5,321.1313069908816,33.18844984802433,329.0
1581,2019-05-01,19.0,15.75,0.075,1017.75,20.5,324.3010638297875,40.388510638297895,470.0
1582,2019-05-02,19.0,16.75,0.175,1021.0,21.5,328.9023316062179,67.4678756476684,386.0
1583,2019-05-03,20.25,16.75,0.575,1018.25,22.0,326.59602169981963,33.31790235081376,553.0
1584,2019-05-04,19.25,15.75,0.65,1017.75,21.75,332.58405797101466,45.44637681159421,345.0
1585,2019-05-05,18.0,16.5,0.225,1018.5,20.5,323.18323353293414,35.698203592814366,334.0
1586,2019-05-06,18.25,15.0,0.025,1019.25,19.75,322.3772963604852,47.13934142114393,577.0
1587,2019-05-07,18.5,12.25,0.55,1017.0,20.75,322.03830985915465,37.52352112676061,710.0
1588,2019-05-08,18.5,16.5,0.025,1019.0,20.25,322.4353166986562,41.46871401151636,521.0
1589,2019-05-09,16.75,12.25,0.65,1019.75,18.25,322.5719123505975,39.107569721115524,502.0
1590,2019-05-10,17.5,14.25,0.05,1022.0,19.25,321.56472727272734,41.72036363636361,550.0
1591,2019-05-11,17.75,20.5,0.025,1024.0,20.0,321.16487985212564,37.58890942698706,541.0
1592,2019-05-12,18.0,12.75,0.0,1025.5,21.25,322.80016542597235,27.81555004135645,1209.0
1593,2019-05-13,18.5,13.75,0.1,1025.5,21.0,322.72456479690516,39.81914893617025,517.0
1594,2019-05-14,19.75,11.0,0.15,1025.75,22.75,325.3583406884381,36.32533097969985,1133.0
1595,2019-05-15,20.5,12.0,0.15,1026.0,24.25,328.4790306627101,68.99881305637979,1011.0
1596,2019-05-16,18.75,15.5,1.2,1024.25,21.0,324.62628205128215,37.10160256410256,624.0
1597,2019-05-17,17.75,11.75,0.275,1025.25,20.75,323.09820359281423,68.4333333333334,501.0
1598,2019-05-18,18.25,12.75,0.075,1025.75,22.0,318.67741935483866,33.358467741935485,248.0
1599,2019-05-19,19.25,16.5,0.175,1023.75,22.5,322.43513513513517,34.01051051051052,333.0
1600,2019-05-20,18.5,14.25,0.425,1022.25,20.25,322.78700564971746,48.893220338983056,177.0
1601,2019-05-21,19.5,9.0,0.025,1023.75,22.0,321.1021413276231,27.08907922912204,467.0
1602,2019-05-22,19.75,8.0,0.0,1025.5,23.5,323.46225680933867,42.816731517509716,514.0
1603,2019-05-23,19.75,12.0,0.2,1024.0,22.75,321.03457249070635,33.03717472118959,538.0
1604,2019-05-24,19.5,12.5,0.05,1021.0,22.75,325.712262156448,39.838900634249455,473.0
1605,2019-05-25,18.5,10.75,0.775,1019.5,20.25,329.303862660944,56.31223175965666,466.0
1606,2019-05-26,18.0,14.25,0.1,1018.25,20.25,325.6728440366976,36.4737614678899,545.0
1607,2019-05-27,17.0,21.25,0.025,1016.75,18.5,321.3587378640776,47.330339805825254,412.0
1608,2019-05-28,16.75,18.0,0.2,1016.75,18.0,323.43085621970926,35.03667205169631,619.0
1609,2019-05-29,16.25,25.0,0.1,1015.0,17.75,319.230576923077,41.107692307692325,520.0
1610,2019-05-30,15.5,19.5,0.025,1022.0,17.5,320.3238167938929,32.59709923664122,655.0
1611,2019-05-31,16.25,13.5,0.025,1025.0,18.25,321.80662460567805,37.29652996845423,634.0
1612,2019-06-01,17.0,15.0,0.025,1028.25,19.0,318.73371369294614,22.838692946058103,964.0
1613,2019-06-02,17.25,16.0,0.375,1027.0,19.25,325.97995139732717,34.52660996354802,823.0
1614,2019-06-03,16.0,16.25,0.15,1022.25,18.25,320.106882591093,32.84372469635627,494.0
1615,2019-06-04,14.25,30.75,2.5,1022.25,16.0,317.3510416666665,26.277343749999986,384.0
1616,2019-06-05,15.5,18.75,0.375,1025.75,17.0,318.64237288135564,33.638135593220355,236.0
1617,2019-06-06,16.5,17.25,0.0,1026.75,18.5,322.110397553517,31.639143730886826,1635.0
1618,2019-06-07,16.25,21.75,0.325,1027.25,17.5,319.1552188552189,36.34410774410775,594.0
1619,2019-06-08,16.0,17.75,0.25,1022.75,17.75,320.823731884058,28.90615942028984,552.0
1620,2019-06-09,16.25,17.75,0.225,1017.75,18.0,323.2766447368419,32.75230263157897,304.0
1621,2019-06-10,17.5,20.75,0.875,1014.25,19.75,322.0306818181818,27.25767045454545,352.0
1622,2019-06-11,18.0,16.0,0.3,1018.75,20.5,322.19574468085113,32.50638297872343,423.0
1623,2019-06-12,17.25,16.0,0.575,1019.75,19.25,321.17460815047,34.078369905956094,319.0
1624,2019-06-13,17.25,11.25,0.875,1019.0,19.5,323.23103448275884,26.66330049261081,406.0
1625,2019-06-14,16.25,10.0,0.4,1020.0,18.25,322.914164305949,42.80084985835696,353.0
1626,2019-06-15,16.0,8.25,0.025,1021.0,18.25,322.4316049382717,38.940987654321,405.0
1627,2019-06-16,16.0,9.75,1.1,1020.75,17.0,324.7384374999998,38.619375000000026,320.0
1628,2019-06-17,14.75,19.5,0.475,1021.25,15.75,320.9843187660668,41.662210796915176,389.0
1629,2019-06-18,14.5,9.0,0.075,1021.25,16.25,323.853684210526,29.11714285714282,665.0
1630,2019-06-19,13.75,12.25,0.025,1022.0,15.75,317.6629934210528,27.23585526315789,608.0
1631,2019-06-20,13.5,14.0,0.0,1022.0,14.75,329.8849015317288,40.348212983224016,1371.0
1632,2019-06-21,14.75,13.75,0.0,1020.75,16.25,316.91441717791406,32.591257668711656,652.0
1633,2019-06-22,14.25,17.25,0.575,1021.5,16.0,321.03636363636366,22.317185554171854,803.0
1634,2019-06-23,14.25,16.25,0.875,1021.75,15.5,321.3704595185997,37.000218818380695,457.0
1635,2019-06-24,14.25,16.75,0.275,1025.25,15.25,321.8581270182989,29.73207750269107,929.0
1636,2019-06-25,15.25,17.25,0.625,1027.0,16.5,325.1796833773085,34.697757255936686,758.0
1637,2019-06-26,16.25,22.0,0.65,1024.75,18.0,320.9000000000001,32.69289855072465,690.0
1638,2019-06-27,16.75,21.5,0.85,1023.5,18.75,325.3774678111584,33.460515021459216,932.0
1639,2019-06-28,16.25,15.75,0.15,1024.5,17.75,320.12201591511916,33.16525198938994,377.0
1640,2019-06-29,14.75,20.5,1.3,1020.75,16.5,327.01633587786256,27.87145038167941,655.0
1641,2019-06-30,15.25,16.5,0.2,1020.5,16.75,323.13142857142867,51.472207792207776,385.0
1642,2019-07-01,14.75,13.0,0.05,1020.25,16.75,322.37895460797796,25.561898211829416,727.0
1643,2019-07-02,15.5,7.25,0.0,1020.25,17.5,321.4985840707963,35.92,565.0
1644,2019-07-03,15.75,16.5,0.15,1024.5,18.25,320.82150220913127,43.77245949926365,679.0
1645,2019-07-04,15.5,19.75,3.25,1024.75,17.0,326.87468706536833,33.643810848400555,719.0
1646,2019-07-05,15.75,21.5,0.475,1026.5,17.0,322.0571090047397,36.47867298578196,422.0
1647,2019-07-06,17.0,18.25,0.375,1027.0,17.5,326.5046444121916,33.452104499274306,689.0
1648,2019-07-07,15.75,14.0,0.2,1027.0,16.75,321.8656603773585,35.81396226415095,265.0
1649,2019-07-08,15.0,9.75,0.175,1024.0,16.25,322.87035714285753,26.437857142857148,560.0
1650,2019-07-09,15.0,10.75,0.0,1020.75,16.75,321.73407407407416,38.534320987654304,405.0
1651,2019-07-10,15.25,18.0,0.0,1017.0,17.0,323.1091222030981,31.69156626506025,581.0
1652,2019-07-11,16.0,17.25,0.1,1018.0,17.25,327.27200854700834,47.41965811965815,468.0
1653,2019-07-12,15.25,20.0,0.25,1019.0,17.0,320.54264150943413,26.428679245282996,265.0
1654,2019-07-13,14.25,24.25,0.075,1022.25,16.0,329.4000000000003,35.73365650969527,722.0
1655,2019-07-14,13.25,19.0,0.075,1025.25,14.25,319.68461538461537,40.44222585924712,611.0
1656,2019-07-15,14.0,21.75,0.0,1023.25,15.0,323.89354317998414,32.587409200968516,1239.0
1657,2019-07-16,15.25,10.25,0.025,1023.25,16.5,321.12360939431414,51.76378244746604,809.0
1658,2019-07-17,15.0,13.75,0.075,1020.0,16.5,323.0035737921911,27.067174056915945,1511.0
1659,2019-07-18,14.75,15.75,0.1,1017.5,16.25,324.4748670212769,38.00093085106378,752.0
1660,2019-07-19,15.0,13.75,0.175,1016.75,17.25,322.54933171324416,29.08614823815309,823.0
1661,2019-07-20,15.0,17.75,0.075,1018.0,16.75,329.79684210526267,48.4236842105263,760.0
1662,2019-07-21,15.75,15.25,0.15,1017.0,17.75,325.4644886363634,42.77883522727272,704.0
1663,2019-07-22,15.75,16.75,0.025,1016.25,17.5,330.91161290322566,41.99238709677422,775.0
1664,2019-07-23,16.25,15.25,0.025,1018.5,18.0,323.50646766169115,56.803606965174104,804.0
1665,2019-07-24,16.0,13.75,0.025,1022.0,17.5,329.7034685863873,58.7032068062827,1528.0
1666,2019-07-25,15.25,11.75,0.025,1023.75,17.0,323.79786910197896,43.81887366818871,657.0
1667,2019-07-26,15.25,8.0,0.275,1021.0,17.25,330.9907786885252,42.725922131147605,976.0
1668,2019-07-27,15.5,9.25,0.025,1021.0,17.25,324.50261780104734,34.60017452006982,573.0
1669,2019-07-28,15.25,12.0,0.05,1022.5,18.0,325.1029850746271,35.983395522388065,536.0
1670,2019-07-29,15.5,9.75,0.05,1022.5,18.0,327.9404059040589,38.145756457564616,542.0
1671,2019-07-30,15.0,12.25,0.525,1024.75,16.75,326.1689655172412,49.435091277890436,493.0
1672,2019-07-31,14.25,14.25,0.175,1028.75,15.5,327.38626974483583,40.80680437424056,823.0
1673,2019-08-01,14.75,12.0,0.425,1029.75,16.25,323.49999999999994,47.15741626794258,418.0
1674,2019-08-02,15.0,14.75,0.325,1028.5,16.5,322.926913580247,30.783333333333346,810.0
1675,2019-08-03,15.25,9.25,0.075,1026.5,17.25,326.01576470588236,33.296941176470604,425.0
1676,2019-08-04,15.0,11.5,0.075,1026.0,17.25,322.65378787878836,30.915719696969685,528.0
1677,2019-08-05,16.0,11.75,0.625,1021.5,18.75,323.85227272727275,32.7222222222222,396.0
1678,2019-08-06,15.5,13.25,0.0,1017.75,17.5,323.97453531598535,45.38736059479553,538.0
1679,2019-08-07,14.5,5.75,1.125,1015.5,16.0,325.62079831932755,36.83508403361346,476.0
1680,2019-08-08,15.5,25.5,0.075,1010.75,16.75,319.72130584192433,38.189690721649434,291.0
1681,2019-08-09,14.0,26.0,0.1,1013.0,16.0,323.66191335740103,38.236281588447646,554.0
1682,2019-08-10,13.5,24.75,0.05,1013.75,15.0,324.2057565789475,48.6075657894737,608.0
1683,2019-08-11,13.25,25.0,0.05,1015.0,14.5,324.66973684210546,36.43441295546562,988.0
1684,2019-08-12,13.75,14.75,0.075,1021.5,16.0,327.48009205983954,47.94361334867661,869.0
1685,2019-08-13,14.75,12.0,0.075,1023.0,16.5,323.2219108280255,35.395923566879006,785.0
1686,2019-08-14,14.75,13.25,0.5,1022.0,16.75,324.93650546021814,35.153354134165355,641.0
1687,2019-08-15,15.5,10.5,0.0,1022.75,17.75,319.59023136246793,34.21105398457584,389.0
1688,2019-08-16,15.5,16.5,0.15,1019.0,18.0,329.8109979633397,49.366598778004125,491.0
1689,2019-08-17,15.5,16.5,0.05,1019.0,17.0,321.89700000000005,28.405333333333346,300.0
1690,2019-08-18,14.5,18.25,0.675,1019.5,15.75,325.06053333333335,31.396266666666694,375.0
1691,2019-08-19,14.75,20.25,0.05,1023.5,16.25,322.2938976377954,48.29468503937007,508.0
1692,2019-08-20,14.5,15.75,0.025,1027.25,16.75,325.67666248431595,38.23676286072778,797.0
1693,2019-08-21,16.25,20.0,0.025,1021.25,17.75,324.84339622641517,46.56053459119497,636.0
1694,2019-08-22,15.75,24.25,0.025,1018.0,17.25,327.19426229508184,41.66196721311475,610.0
1695,2019-08-23,14.25,17.0,0.125,1022.75,16.5,327.77809917355364,34.7198347107438,484.0
1696,2019-08-24,15.0,11.0,0.025,1020.75,17.0,325.8176300578037,35.894508670520246,346.0
1697,2019-08-25,14.75,13.5,0.025,1021.75,16.75,328.43071895424845,44.144444444444424,306.0
1698,2019-08-26,14.75,13.0,0.525,1023.0,17.0,323.8406153846154,48.4076923076923,325.0
1699,2019-08-27,15.75,14.25,1.0,1022.25,17.75,328.88551068883606,37.41401425178146,421.0
1700,2019-08-28,17.0,11.75,0.075,1019.75,19.25,335.94835164835183,70.44249084249094,546.0
1701,2019-08-29,15.25,20.5,2.125,1019.75,17.25,328.14539130434787,46.76591304347825,575.0
1702,2019-08-30,14.75,23.25,0.775,1020.0,16.25,328.85738396624475,40.445147679324926,474.0
1703,2019-08-31,16.25,20.75,0.2,1018.5,18.0,327.9354651162792,47.070058139534865,344.0
1704,2019-09-01,16.5,16.75,0.7,1017.25,19.25,333.4740671641795,40.56287313432835,536.0
1705,2019-09-02,17.25,17.75,0.25,1017.0,18.75,325.59924812030084,54.78345864661654,399.0
1706,2019-09-03,16.5,11.0,0.075,1017.0,19.0,330.13729641693834,46.68680781758958,614.0
1707,2019-09-04,17.5,13.0,0.35,1016.5,19.5,327.2874759152215,47.495375722543315,519.0
1708,2019-09-05,17.0,12.0,0.0,1016.5,18.5,332.70168539325834,62.66123595505619,534.0
1709,2019-09-06,18.0,21.0,0.075,1012.0,19.25,332.9640000000004,85.00791666666666,1200.0
1710,2019-09-07,15.5,21.5,0.05,1016.0,17.0,332.4467906976744,57.208558139535,1075.0
1711,2019-09-08,16.0,20.5,0.125,1017.5,17.5,329.7482500000004,64.31874999999991,1200.0
1712,2019-09-09,16.5,20.5,0.0,1017.25,18.5,332.3218699186993,60.874390243902475,1230.0
1713,2019-09-10,15.75,15.5,0.075,1022.0,18.0,328.92543659832893,45.87858769931663,1317.0
1714,2019-09-11,17.25,14.5,0.0,1026.0,19.5,328.7581552305967,51.382564679415104,889.0
1715,2019-09-12,18.25,10.5,0.0,1023.0,22.0,330.60127659574505,72.19755319148928,940.0
1716,2019-09-13,18.75,10.75,0.0,1022.25,21.0,332.81722731906217,64.57869520897042,981.0
1717,2019-09-14,19.75,10.25,0.025,1022.25,22.25,332.0471444568871,68.00291153415448,893.0
1718,2019-09-15,19.0,12.75,0.0,1021.25,21.75,333.66695278969974,58.954077253218905,932.0
1719,2019-09-16,18.25,15.25,0.025,1019.5,21.5,330.76060100166904,57.63739565943245,599.0
1720,2019-09-17,16.25,15.0,2.925,1020.25,18.5,332.918359375,54.44062500000001,512.0
1721,2019-09-18,17.0,19.75,1.3,1020.0,18.75,329.0521739130433,65.85966183574885,414.0
1722,2019-09-19,18.0,21.5,0.025,1019.25,20.0,330.7767605633802,48.892018779342706,426.0
1723,2019-09-20,16.5,14.75,0.175,1021.75,19.25,340.26215469613237,109.90165745856358,362.0
1724,2019-09-21,16.5,17.75,0.2,1022.75,19.25,329.61244813277995,39.03692946058093,241.0
1725,2019-09-22,17.0,15.0,0.275,1025.0,18.75,325.30238095238116,52.044897959183686,294.0
1726,2019-09-23,17.5,12.25,0.0,1024.5,20.0,330.4437017994859,46.88046272493571,389.0
1727,2019-09-24,17.5,16.25,0.0,1024.75,20.0,330.5460352422909,43.0052863436123,454.0
1728,2019-09-25,17.0,13.0,0.125,1024.75,19.5,332.3116040955631,60.695904436860076,293.0
1729,2019-09-26,18.25,12.0,0.125,1023.0,20.0,328.7762318840582,41.502898550724666,345.0
1730,2019-09-27,18.5,12.5,0.0,1019.25,22.5,327.91186813186823,46.99406593406592,455.0
1731,2019-09-28,17.5,13.0,0.05,1018.5,20.0,336.24228571428523,59.93276190476193,525.0
1732,2019-09-29,18.5,11.5,0.0,1019.75,21.0,331.345,55.644615384615385,520.0
1733,2019-09-30,18.0,15.25,0.275,1021.75,20.5,337.93228699551554,79.35351270553065,669.0
1734,2019-10-01,18.5,16.75,0.25,1025.25,21.0,0.0,0.0,0.0
1735,2019-10-02,19.0,15.25,0.1,1023.0,21.75,0.0,0.0,0.0
1736,2019-10-03,20.25,10.25,0.0,1021.75,24.0,0.0,0.0,0.0
1737,2019-10-04,20.75,25.5,0.2,1016.0,23.5,0.0,0.0,0.0
1738,2019-10-05,20.0,21.0,0.675,1018.0,22.0,0.0,0.0,0.0
1739,2019-10-06,18.0,17.25,0.075,1018.0,20.0,0.0,0.0,0.0
1740,2019-10-07,19.25,13.25,0.05,1016.5,21.5,0.0,0.0,0.0
1741,2019-10-08,20.0,19.75,0.05,1015.75,22.0,0.0,0.0,0.0
1742,2019-10-09,17.5,19.25,0.05,1020.5,20.0,0.0,0.0,0.0
1743,2019-10-10,17.0,16.0,0.05,1020.25,19.25,0.0,0.0,0.0
1744,2019-10-11,16.75,11.75,1.275,1017.25,19.25,0.0,0.0,0.0
1745,2019-10-12,17.0,15.5,0.975,1015.0,18.75,0.0,0.0,0.0
1746,2019-10-13,17.5,15.0,0.05,1016.75,19.25,0.0,0.0,0.0
1747,2019-10-14,17.25,16.0,0.0,1016.5,19.5,0.0,0.0,0.0
1748,2019-10-15,17.75,16.25,0.05,1015.5,20.25,0.0,0.0,0.0
1749,2019-10-16,18.0,17.0,0.05,1015.5,20.0,0.0,0.0,0.0
1750,2019-10-17,19.0,20.5,0.025,1014.75,21.25,0.0,0.0,0.0
1751,2019-10-18,18.5,18.25,0.0,1017.0,20.5,0.0,0.0,0.0
1752,2019-10-19,20.25,13.5,0.45,1016.5,22.5,0.0,0.0,0.0
1753,2019-10-20,18.5,17.75,0.0,1020.25,20.75,0.0,0.0,0.0
1754,2019-10-21,19.25,15.5,0.0,1023.75,21.25,0.0,0.0,0.0
1755,2019-10-22,20.5,14.5,0.1,1021.75,23.75,0.0,0.0,0.0
1756,2019-10-23,21.5,16.0,0.025,1018.75,23.5,0.0,0.0,0.0
1757,2019-10-24,22.5,16.75,0.0,1015.75,24.25,0.0,0.0,0.0
1758,2019-10-25,20.75,20.5,0.025,1014.75,22.25,0.0,0.0,0.0
1759,2019-10-26,21.25,21.75,0.0,1013.25,23.25,0.0,0.0,0.0
1760,2019-10-27,21.0,12.75,0.0,1015.25,22.5,0.0,0.0,0.0
1761,2019-10-28,19.5,16.0,0.025,1019.0,21.25,0.0,0.0,0.0
1762,2019-10-29,21.25,16.75,0.0,1018.5,24.0,0.0,0.0,0.0
1763,2019-10-30,22.0,19.25,0.0,1014.0,24.0,0.0,0.0,0.0
1764,2019-10-31,21.75,22.25,0.2,1012.0,23.75,0.0,0.0,0.0
1765,2019-11-01,20.75,22.25,0.5,1012.25,23.0,331.52388392857114,43.995982142857116,448.0
1766,2019-11-02,20.25,21.0,0.175,1015.5,22.0,332.2263716814157,58.88707964601771,565.0
1767,2019-11-03,20.0,17.75,0.2,1017.5,21.5,342.1162313432841,78.44347014925373,536.0
1768,2019-11-04,19.5,16.25,0.025,1018.5,22.0,337.0702581369249,83.35634118967441,891.0
1769,2019-11-05,18.75,23.25,0.125,1017.0,20.0,338.52294832826783,139.26945288753788,658.0
1770,2019-11-06,19.5,18.25,0.0,1014.25,21.75,333.9075078206465,83.5159541188738,959.0
1771,2019-11-07,21.5,15.25,0.05,1011.75,23.25,345.6225416036309,119.1118759455373,2644.0
1772,2019-11-08,23.0,22.75,0.0,1011.0,24.5,342.0961904761902,160.58205128205185,4095.0
1773,2019-11-09,20.75,18.25,0.0,1013.75,21.75,332.2543949044583,79.82324840764342,3140.0
1774,2019-11-10,20.25,11.25,0.025,1013.75,22.25,341.5751631477923,91.37243761996159,2605.0
1775,2019-11-11,22.5,19.75,0.0,1013.25,25.25,326.16544502617813,50.645175766641714,1337.0
1776,2019-11-12,22.75,21.5,0.025,1014.5,24.25,339.60182525433936,74.14718731298625,3342.0
1777,2019-11-13,21.25,16.0,0.0,1016.25,22.75,333.0006465517241,75.09105603448279,1856.0
1778,2019-11-14,22.0,16.25,0.0,1015.25,24.25,332.574944812362,55.66247240618095,1812.0
1779,2019-11-15,24.0,13.0,0.0,1013.0,25.75,334.1036162923489,84.38637228778093,2627.0
1780,2019-11-16,22.25,15.25,0.025,1015.25,24.5,335.767985392575,88.39726110772976,1643.0
1781,2019-11-17,21.5,17.25,0.55,1016.0,23.25,338.8485885885888,89.10522522522503,1665.0
1782,2019-11-18,22.75,19.75,0.025,1015.5,25.25,328.7247987117553,67.4931830381106,1863.0
1783,2019-11-19,23.75,16.0,0.0,1011.5,26.25,342.3352042921998,111.14766817994223,2423.0
1784,2019-11-20,23.75,23.75,0.025,1012.0,25.5,334.5446975088969,93.72882562277569,1405.0
1785,2019-11-21,21.25,19.5,0.025,1015.0,23.0,334.6432708688248,65.63066439522999,1761.0
1786,2019-11-22,20.75,17.75,0.0,1016.5,23.0,338.9330109606701,74.66872985170859,1551.0
1787,2019-11-23,21.5,15.5,0.025,1016.25,23.75,334.2869963369958,66.44743589743591,1092.0
1788,2019-11-24,21.5,17.25,0.0,1014.75,23.75,335.72412008281634,78.76542443064177,966.0
1789,2019-11-25,23.25,19.0,0.025,1011.5,26.0,335.1955121951221,84.6395121951221,1025.0
1790,2019-11-26,23.5,23.5,0.0,1011.25,25.5,341.4107142857139,105.2179653679655,924.0
